Stanox;Latitude;Longitude;CRS Code;NLCDesc;Station Name;Tiploc Code
89738;;;"''";"DOLLANDS MOOR CRIPPLE SIDING";"''";"''"
89748;;;"''";"DOLLANDS MOOR CTRL";"''";"''"
89739;;;"''";"DOLLANDS MOOR EAST";"''";"''"
89580;;;"''";"DOLLANDS MOOR EAST BOUNDARY";"''";"''"
89730;;;"''";"DOLLANDS MOOR G.E.T";"''";"''"
89736;;;"''";"DOLLANDS MOOR LOCO HOLDING SDG";"''";"''"
89737;;;"''";"DOLLANDS MOOR LOCO REPAIR SDG";"''";"''"
89735;;;"''";"DOLLANDS MOOR WEST";"''";"''"
89578;;;"''";"DOLLANDS MOOR WEST BOUNDARY";"''";"''"
89576;;;"''";"DOLLANDS MOOR WEST JN";"''";"''"
73819;;;"''";"DOLPHIN JN";"''";"''"
739;;;"''";"DON SAINGHIN  (FRANCE)";"''";"''"
23305;;;"''";"DONCASTER DECOY SOUTH JCN";"''";"''"
23440;;;"''";"DONCASTER DOWN DECOY";"''";"''"
23448;;;"''";"DONCASTER DOWN DECOY F'LINERS";"''";"''"
23459;;;"''";"DONCASTER DOWN DECOY RP GBRF";"''";"''"
23438;;;"''";"DONCASTER EUROPORT";"''";"''"
23428;;;"''";"DONCASTER FREIGHT DEPOT";"''";"''"
23415;;;"''";"DONCASTER MIDDLE ROAD";"''";"''"
23416;;;"''";"DONCASTER NTR";"''";"''"
23433;;;"''";"DONCASTER P WAY DEPOT";"''";"''"
23408;;;"''";"DONCASTER PAPER SDGS";"''";"''"
23437;;;"''";"DONCASTER RAILPORT";"''";"''"
23449;;;"''";"DONCASTER RAILPORT GBRF";"''";"''"
23429;;;"''";"DONCASTER RAILPORT-APPLIED DIS";"''";"''"
23458;;;"''";"DONCASTER ROBERT RDS SHED (GBR";"''";"''"
23461;;;"''";"DONCASTER ROBERTS RD RP GBRF";"''";"''"
23309;;;"''";"DONCASTER ROYAL MAIL TERMINAL";"''";"''"
23499;;;"''";"DONCASTER SIG D1489";"''";"''"
23412;;;"''";"DONCASTER SIG D1490";"''";"''"
23422;;;"''";"DONCASTER SIG D249";"''";"''"
23423;;;"''";"DONCASTER SIG D254";"''";"''"
23424;;;"''";"DONCASTER SIG D275";"''";"''"
23407;;;"''";"DONCASTER SIG D298";"''";"''"
23148;;;"''";"DONCASTER SIG D866";"''";"''"
23120;;;"''";"DONCASTER SIGNAL D105";"''";"''"
23119;;;"''";"DONCASTER SIGNAL D106";"''";"''"
23492;;;"''";"DONCASTER SIGNAL D1341";"''";"''"
23486;;;"''";"DONCASTER SIGNAL D191";"''";"''"
23411;;;"''";"DONCASTER SIGNAL D281";"''";"''"
23426;;;"''";"DONCASTER SNOWYS YARD";"''";"''"
23414;;;"''";"DONCASTER STATION SIDINGS";"''";"''"
23430;;;"''";"DONCASTER UP DECOY";"''";"''"
23439;;;"''";"DONCASTER UP DECOY GBRF";"''";"''"
23462;;;"''";"DONCASTER UP DECOY LMD";"''";"''"
23457;;;"''";"DONCASTER UP DECOY SPUR 2";"''";"''"
23410;;;"''";"DONCASTER WABTEC GBRF";"''";"''"
23425;;;"''";"DONCASTER WEST RECEPTION";"''";"''"
23418;;;"''";"DONCASTER WEST YARD";"''";"''"
23447;;;"''";"DONCASTER WOOD YARD VIRTUAL QT";"''";"''"
23413;;;"''";"DONCASTER WORKS (FLHH)";"''";"''"
23420;;;"''";"DONCASTER WORKS CARRIAGE SHOPS";"''";"''"
23419;;;"''";"DONCASTER WORKS WAGON SHOPS";"''";"''"
64814;;;"''";"DONNINGTON JN";"''";"''"
64815;;;"''";"DONNINGTON RFT";"''";"''"
64816;;;"''";"DONNINGTON SUMMERHOUSE DRV";"''";"''"
86980;;;"''";"DORCHESTER JN";"''";"''"
86973;;;"''";"DORCHESTER SOUTH ENGINEERS";"''";"''"
86979;;;"''";"DORCHESTER SOUTH FLHH";"''";"''"
86985;;;"''";"DORCHESTER SOUTH SDG GBR";"''";"''"
25707;;;"''";"DORE SOUTH JN";"''";"''"
25705;;;"''";"DORE STATION JN";"''";"''"
25708;;;"''";"DORE WEST JN";"''";"''"
87688;;;"''";"DORKING DOWN SIDING";"''";"''"
87689;;;"''";"DORKING SIG CBK33";"''";"''"
87690;;;"''";"DORKING SIG CBK35";"''";"''"
66432;;;"''";"DORRIDGE CIVIL ENGINNERS SDGS";"''";"''"
66464;;;"''";"DORRIDGE UP PASSENGER LOOP";"''";"''"
64237;;;"''";"DORRINGTON";"''";"''"
25;;;"''";"DORTMUND HBF";"''";"''"
64309;;;"''";"DOUGHT'S LEVEL CROSSING";"''";"''"
797;;;"''";"DOURGES DELTA 3 (FRANCE)";"''";"''"
57476;;;"''";"DOVEFIELDS L.C.";"''";"''"
89612;;;"''";"DOVER PRIORY_SIDINGS";"''";"''"
89614;;;"''";"DOVER SIGNAL YE 621";"''";"''"
89613;;;"''";"DOVER SIGNAL YE 623";"''";"''"
64399;;;"''";"DOVEY JNUCTION DOWN LOOP";"''";"''"
78813;;;"''";"DOW CORNING";"''";"''"
34229;;;"''";"DOWLOW C&W";"''";"''"
34230;;;"''";"DOWLOW HINDLOW";"''";"''"
34234;;;"''";"DOWLOW HINDLOW 1&2 SIDINGS";"''";"''"
34235;;;"''";"DOWLOW HINDLOW GBRF";"''";"''"
45004;;;"''";"DOWMAC";"''";"''"
11519;;;"''";"DOWN & UP GOODS LOOP";"''";"''"
9526;;;"''";"DOWN & UP GOODS LOOPS";"''";"''"
86085;;;"''";"DOWN CARRIAGE SHED";"''";"''"
23451;;;"''";"DOWN DECOY (GBRF)";"''";"''"
86058;;;"''";"DOWN EAST END SIDING";"''";"''"
31050;;;"''";"DOWN GOODS LOOP";"''";"''"
87115;;;"''";"DOWN GOODS LOOP";"''";"''"
32570;;;"''";"DOWN GOODS LOOP";"''";"''"
32505;;;"''";"DOWN GOODS LOOP";"''";"''"
49012;;;"''";"DOWN GOODS LOOP";"''";"''"
42145;;;"''";"DOWN LOOP";"''";"''"
89412;;;"''";"DOWN LOOP";"''";"''"
81122;;;"''";"DOWN PILNING LOOP";"''";"''"
50325;;;"''";"DOWN REFUGE SIDING ISU (CE)";"''";"''"
32567;;;"''";"DOWN REVERSING SIDING";"''";"''"
61103;;;"''";"DOWN SIDINGS";"''";"''"
88439;;;"''";"DOWN SIDINGS";"''";"''"
50330;;;"''";"DOWN SIDINGS";"''";"''"
56604;;;"''";"DOWN TRENT LOOP";"''";"''"
36174;;;"''";"DOWN WAPPING SIDINGS";"''";"''"
86506;;;"''";"DOWN YARD";"''";"''"
46254;;;"''";"DOWNHAM MARKET RECP.";"''";"''"
81431;;;"''";"DR DAY'S JN";"''";"''"
22049;;;"''";"DRAGONBY SIDINGS";"''";"''"
57805;;;"''";"DRAKELOW C POWERGEN FHH";"''";"''"
57801;;;"''";"DRAKELOW EAST CURVE JN";"''";"''"
57807;;;"''";"DRAKELOW GPL DY128";"''";"''"
57802;;;"''";"DRAKELOW POWER STATION RST'S";"''";"''"
57803;;;"''";"DRAKELOW WEST CURVE";"''";"''"
17992;;;"''";"DRAX";"''";"''"
18003;;;"''";"DRAX BRANCH JUNCTION";"''";"''"
17998;;;"''";"DRAX GB RAILFREIGHT";"''";"''"
17997;;;"''";"DRAX PFA LOADING POINT";"''";"''"
18000;;;"''";"DRAX POWER STATION AES (FLHH)";"''";"''"
17993;;;"''";"DRAX POWER STATION C&W";"''";"''"
17989;;;"''";"DRAX PS SIGNAL D16";"''";"''"
17991;;;"''";"DRAX PS SIGNAL D17";"''";"''"
57437;;;"''";"DRAYCOTT";"''";"''"
86429;;;"''";"DRAYTON";"''";"''"
73270;;;"''";"DRAYTON GREEN JUNCTION";"''";"''"
4823;;;"''";"DREM D.P.L.";"''";"''"
4818;;;"''";"DREM SIG EF821";"''";"''"
4806;;;"''";"DREM SIG EF822";"''";"''"
4820;;;"''";"DREM U.P.L.";"''";"''"
4819;;;"''";"DREMSIGEF537";"''";"''"
19017;;;"''";"DRIFFIELD GPL D54";"''";"''"
10204;;;"''";"DRIGG BRITISH NUCLEAR FUELS";"''";"''"
85411;;;"''";"DRINNICK MILL";"''";"''"
67013;;;"''";"DROITWICH SIGNAL 68";"''";"''"
67015;;;"''";"DROITWICH UP GOODS LOOP";"''";"''"
7322;;;"''";"DRUMGELLOCH SIG EN5025";"''";"''"
7321;;;"''";"DRUMGELLOCH SIG EN5026";"''";"''"
18466;;;"''";"DRYCLOUGH JN";"''";"''"
15867;;;"''";"DTON SOUTH DOWN PASSR LOOP";"''";"''"
8119;;;"''";"DUBBS JN";"''";"''"
63009;;;"''";"DUDDING HILL JN";"''";"''"
13;;;"''";"DUESSELDORF HBF";"''";"''"
79326;;;"''";"DUFFRYN WEST";"''";"''"
2011;;;"''";"DUFFTOWN";"''";"''"
17;;;"''";"DUISBURG RUHRORT-HAFEN";"''";"''"
6139;;;"''";"DUMBARTON";"''";"''"
6138;;;"''";"DUMBARTON CENTRAL C.E.";"''";"''"
9019;;;"''";"DUMFRIES MAXWELLTOWN - DCC";"''";"''"
9026;;;"''";"DUMFRIES SOUTH JN";"''";"''"
9024;;;"''";"DUMFRIES UP SIDING";"''";"''"
81918;;;"''";"DUNBALL";"''";"''"
4828;;;"''";"DUNBAR DOWN SIDING";"''";"''"
4826;;;"''";"DUNBAR UP SDGS CE";"''";"''"
3162;;;"''";"DUNBLANE DOWN REFUGE SIDING";"''";"''"
3163;;;"''";"DUNBLANE S.B.";"''";"''"
3055;;;"''";"DUNDEE";"''";"''"
3056;;;"''";"DUNDEE C.S.";"''";"''"
3057;;;"''";"DUNDEE DMU SDGS";"''";"''"
3062;;;"''";"DUNDEE H.S.";"''";"''"
3058;;;"''";"DUNDEE WEST RECEPTION LINE";"''";"''"
3107;;;"''";"DUNKELD UP SIDING";"''";"''"
730;;;"''";"DUNKIRQUE VIA DOVER";"''";"''"
66302;;;"''";"DUNLOP";"''";"''"
8648;;;"''";"DUNRAGIT";"''";"''"
1025;;;"''";"DUNROBIN EWS";"''";"''"
7008;;;"''";"DUNROD PASSENGER LOOP";"''";"''"
13697;;;"''";"DURHAM SIGNAL 357";"''";"''"
13695;;;"''";"DURHAM SIGNAL 358";"''";"''"
87253;;;"''";"DURNSFORD ROAD STAFF HALT";"''";"''"
47305;;;"''";"DUXFORD MARCROFT ENGINEERING";"''";"''"
79256;;;"''";"DYNEVOR JN";"''";"''"
86113;;;"''";"E GRIMSTEAD ENG CHINA CLAY";"''";"''"
15704;;;"''";"EAGLESCLIFFE DOWN LOOP";"''";"''"
15700;;;"''";"EAGLESCLIFFE MARSHALLS";"''";"''"
72246;;;"''";"EARL'S COURT LT";"''";"''"
34013;;;"''";"EARLES SIDINGS";"''";"''"
34003;;;"''";"EARLES SIDINGS C&W";"''";"''"
34017;;;"''";"EARLES SIDINGS SIG ES31";"''";"''"
34009;;;"''";"EARLES SIDINGS SIGNAL BOX";"''";"''"
3231;;;"''";"EARLSEAT";"''";"''"
35326;;;"''";"EARLSTOWN UP AND DOWN LOOP";"''";"''"
87902;;;"''";"EARLSWOOD SIGNAL T1136";"''";"''"
14005;;;"''";"EAST BOLDON UP LOOP";"''";"''"
87699;;;"''";"EAST CROYDON SIGNAL T1065";"''";"''"
87702;;;"''";"EAST CROYDON UP SIDINGS";"''";"''"
86117;;;"''";"EAST GRIMSTEAD SB";"''";"''"
87758;;;"''";"EAST GRINSTEAD  SIDINGS";"''";"''"
51603;;;"''";"EAST HAM DEPOT CTRY END JUNCTN";"''";"''"
51602;;;"''";"EAST HAM ELEC MD";"''";"''"
51604;;;"''";"EAST HAM LT";"''";"''"
44036;;;"''";"EAST HOLMES SIGNAL BOX";"''";"''"
40319;;;"''";"EAST JN";"''";"''"
55243;;;"''";"EAST JN";"''";"''"
6362;;;"''";"EAST JN";"''";"''"
52055;;;"''";"EAST JN";"''";"''"
37128;;;"''";"EAST JUNCTION";"''";"''"
72422;;;"''";"EAST JUNCTION";"''";"''"
47346;;;"''";"EAST JUNCTION";"''";"''"
36720;;;"''";"EAST JUNCTION";"''";"''"
65832;;;"''";"EAST JUNCTION";"''";"''"
31045;;;"''";"EAST JUNCTION";"''";"''"
33091;;;"''";"EAST JUNCTION";"''";"''"
31508;;;"''";"EAST JUNCTION";"''";"''"
31032;;;"''";"EAST JUNCTION";"''";"''"
33998;;;"''";"EAST JUNCTION";"''";"''"
59021;;;"''";"EAST JUNCTION";"''";"''"
31020;;;"''";"EAST LANCASHIRE RLWY";"''";"''"
29153;;;"''";"EAST LANCS SIDING";"''";"''"
59344;;;"''";"EAST LANGTON";"''";"''"
55405;;;"''";"EAST LEAKE";"''";"''"
89320;;;"''";"EAST PECKHAM REVERSE";"''";"''"
89319;;;"''";"EAST PECKHAM TIP";"''";"''"
87243;;;"''";"EAST PUTNEY";"''";"''"
76116;;;"''";"EAST USK BRANCH ALPHA STEEL";"''";"''"
76126;;;"''";"EAST USK BRANCH BIRDPORT";"''";"''"
76114;;;"''";"EAST USK JN";"''";"''"
76120;;;"''";"EAST USK MARSHALLING YARD";"''";"''"
76119;;;"''";"EAST USK NEW SIDING C&W";"''";"''"
76115;;;"''";"EAST USK ORB WORKS EWS";"''";"''"
57703;;;"''";"EAST YARD";"''";"''"
86090;;;"''";"EAST YARD";"''";"''"
88255;;;"''";"EASTBOURNE  SIDINGS      (TPS)";"''";"''"
88256;;;"''";"EASTBOURNE SIGNAL EB501";"''";"''"
55249;;;"''";"EASTCROFT DOWN SIDINGS";"''";"''"
89139;;;"''";"EASTERN JUNCTION";"''";"''"
6432;;;"''";"EASTFIELD PASSENGER LOOP";"''";"''"
86093;;;"''";"EASTLEIGH BUSINESS TRAVEL";"''";"''"
86094;;;"''";"EASTLEIGH DEPOT";"''";"''"
86098;;;"''";"EASTLEIGH DEPOT FREIGHTLINERS";"''";"''"
86109;;;"''";"EASTLEIGH GBRF";"''";"''"
86091;;;"''";"EASTLEIGH HS";"''";"''"
86140;;;"''";"EASTLEIGH MARSHALLING YARD";"''";"''"
86134;;;"''";"EASTLEIGH SIGNAL E228";"''";"''"
86146;;;"''";"EASTLEIGH SIGNAL E245";"''";"''"
86143;;;"''";"EASTLEIGH SIGNAL E85";"''";"''"
86141;;;"''";"EASTLEIGH SIGNAL E862";"''";"''"
86105;;;"''";"EASTLEIGH VIRTUAL QUARRY";"''";"''"
86106;;;"''";"EASTLEIGH WEST JUNCTION";"''";"''"
86127;;;"''";"EASTLEIGH WORKS ALSTOM";"''";"''"
9036;;;"''";"EASTRIGGS CROSSOVER";"''";"''"
29001;;;"''";"EASTWOOD";"''";"''"
89536;;;"''";"EBBSFLEET CTRL";"''";"''"
89532;;;"''";"EBBSFLEET E JN";"''";"''"
89535;;;"''";"EBBSFLEET NO.1 SIDING";"''";"''"
89529;;;"''";"EBBSFLEET W JN";"''";"''"
76481;;;"''";"EBBW JN";"''";"''"
76644;;;"''";"EBBW VALE SOUTH GROUND FRAME";"''";"''"
85105;;;"''";"ECC";"''";"''"
83617;;;"''";"ECC";"''";"''"
85402;;;"''";"ECC";"''";"''"
85212;;;"''";"ECC (PAR HARBOUR)";"''";"''"
84084;;;"''";"ECC MARSH MILLS";"''";"''"
85223;;;"''";"ECC PONTSMILL";"''";"''"
7993;;;"''";"ECCLEFECHAN";"''";"''"
48510;;;"''";"ECCLES RD EXCHANGE SIDINGS";"''";"''"
48512;;;"''";"ECCLES RD JOHNSTON'S SDG";"''";"''"
48513;;;"''";"ECCLES ROAD FHH";"''";"''"
25306;;;"''";"ECCLESFIELD WEST S.B.";"''";"''"
52605;;;"''";"ECCQ - PRIVATE SIDINGS";"''";"''"
34014;;;"''";"EDALE REFUGE SIDINGS";"''";"''"
34016;;;"''";"EDALE SIGNAL EE16";"''";"''"
1043;;;"''";"EDDERTON";"''";"''"
9314;;;"''";"EDEN VALLEY GOODS LOOP";"''";"''"
36176;;;"''";"EDGE HILL GULLET SIDINGS";"''";"''"
36175;;;"''";"EDGE HILL SIGNAL BOX";"''";"''"
36109;;;"''";"EDGE LANE JUNCTION";"''";"''"
32536;;;"''";"EDGELEY JUNCTION SIGNAL NO 2";"''";"''"
32537;;;"''";"EDGELEY JUNCTION SIGNAL NO1";"''";"''"
4309;;;"''";"EDINBURGH ABBEYHILL";"''";"''"
4304;;;"''";"EDINBURGH GATEWAY";"''";"''"
4302;;;"''";"EDINBURGH NORTH LOOP SDG";"''";"''"
4641;;;"''";"EDINBURGH PORTOBELLO";"''";"''"
4307;;;"''";"EDINBURGH SIGNAL E815";"''";"''"
35602;;;"''";"EDISON(FIDDLERS FERRY)P.S.";"''";"''"
22071;;;"''";"EDNHOUSE LOOP";"''";"''"
59102;;;"''";"EDWALTON";"''";"''"
87076;;;"''";"EFFINGHAM JN SIGNAL GD1322";"''";"''"
87073;;;"''";"EFFINGHAM JUNCTION NECK";"''";"''"
17999;;;"''";"EGGBORO' (WHITLEY BRIDGE JCN)";"''";"''"
18006;;;"''";"EGGBOROUGH P.S. (FLHH)";"''";"''"
17995;;;"''";"EGGBOROUGH POWER STATION";"''";"''"
57461;;;"''";"EGGINTON";"''";"''"
95;;;"''";"EINSIEDLERHOF";"''";"''"
7110;;;"''";"ELDERSLIE (DBS)";"''";"''"
7111;;;"''";"ELDERSLIE (FLINER)";"''";"''"
7112;;;"''";"ELDERSLIE C.E.";"''";"''"
7120;;;"''";"ELDERSLIE SIG PE143";"''";"''"
7113;;;"''";"ELDERSLIE U.P.L.";"''";"''"
7114;;;"''";"ELDERSLIE US";"''";"''"
12715;;;"''";"ELECTFN CONSTRUCTION DEPOT";"''";"''"
23442;;;"''";"ELECTRIFICATION CONSTN DEPOT";"''";"''"
72359;;;"''";"ELEPHANT & CASTLE LT";"''";"''"
86082;;;"''";"ELF";"''";"''"
66007;;;"''";"ELFORD";"''";"''"
2008;;;"''";"ELGIN FREIGHT DEPOT";"''";"''"
2006;;;"''";"ELGIN SIGNAL BOX";"''";"''"
87592;;;"''";"ELL BOUNDARY SOUTH";"''";"''"
18453;;;"''";"ELLAND";"''";"''"
38324;;;"''";"ELLESMERE PORT (DB SCHENKER)";"''";"''"
38323;;;"''";"ELLESMERE PORT (FHH)";"''";"''"
38325;;;"''";"ELLESMERE PORT GBF";"''";"''"
38330;;;"''";"ELLESMERE PORT MSC WEST";"''";"''"
38351;;;"''";"ELLESMERE PORT U&DGL";"''";"''"
59315;;;"''";"ELMESTHORP";"''";"''"
22002;;;"''";"ELSHAM";"''";"''"
62197;;;"''";"ELSTOW";"''";"''"
7991;;;"''";"ELVAN WATER VIADUCT";"''";"''"
7984;;;"''";"ELVANFOOT";"''";"''"
46275;;;"''";"ELY DOCK JN";"''";"''"
46272;;;"''";"ELY NORTH JN";"''";"''"
46291;;;"''";"ELY NORTH SIG CA776 (GPL)";"''";"''"
46290;;;"''";"ELY PAPWORTH SDGS GBRF";"''";"''"
46271;;;"''";"ELY PAPWORTH SIDINGS (MLF)";"''";"''"
46267;;;"''";"ELY PAPWORTH SIDINGS FLTHH";"''";"''"
46274;;;"''";"ELY RECEPTION";"''";"''"
46269;;;"''";"ELY RFD PAPWORTH SIDINGS (1)";"''";"''"
46286;;;"''";"ELY SIGNAL CA259";"''";"''"
46270;;;"''";"ELY WEST JN";"''";"''"
72353;;;"''";"EMBANKMENT LT";"''";"''"
87172;;;"''";"EMERGENCY TRAILING CROSSOVER";"''";"''"
53403;;;"''";"EMU STABLING SIDINGS";"''";"''"
54208;;;"''";"EMUD";"''";"''"
43417;;;"''";"ENDON";"''";"''"
51945;;;"''";"ENFIELD TOWN SIGNAL L5531";"''";"''"
20001;;;"''";"ENGINE SHED JN";"''";"''"
17149;;;"''";"ENGINE SHED JN.";"''";"''"
70031;;;"''";"ENGINEERING STUDENTS";"''";"''"
65705;;;"''";"ENGINEERS SDGS";"''";"''"
18013;;;"''";"ENGLAND LANE LEVEL CROSSING";"''";"''"
64230;;;"''";"ENGLISH BRIDGE JUNCTION";"''";"''"
43215;;;"''";"ENGLISH CHINA CLAY";"''";"''"
59311;;;"''";"ENGLISH CHINA CLAY (QUARRY)";"''";"''"
86811;;;"''";"ENOXY CHEMICAL (HARDLEY SDG)";"''";"''"
87682;;;"''";"EPSOM  UP SIDINGS   (TPS ONLY)";"''";"''"
87680;;;"''";"EPSOM BALLAST";"''";"''"
87684;;;"''";"EPSOM SIG W1181";"''";"''"
88426;;;"''";"ERITH LOOP";"''";"''"
3069;;;"''";"ERROL L.C.";"''";"''"
17039;;;"''";"ESHOLT JN";"''";"''"
11207;;;"''";"ESKMEALS";"''";"''"
20;;;"''";"ESSEN HBF";"''";"''"
45001;;;"''";"ESSENDINE";"''";"''"
66305;;;"''";"ESSO";"''";"''"
8661;;;"''";"ESSO";"''";"''"
86813;;;"''";"ESSO (AGWI)";"''";"''"
86814;;;"''";"ESSO (LPG)";"''";"''"
9171;;;"''";"ESSO(PETTERIL BRIDGE)";"''";"''"
57412;;;"''";"ETCHES PARK T&RSMD (CARR ENG)";"''";"''"
43113;;;"''";"ETRURIA";"''";"''"
36104;;;"''";"EUROPEAN METAL RECYCLING CO";"''";"''"
23445;;;"''";"EUROPORT (FREIGHTLINERS)";"''";"''"
706;;;"''";"EUROTUNNEL BOUNDARY";"''";"''"
89582;;;"''";"EUROTUNNEL BOUNDARY (CTRL)";"''";"''"
89701;;;"''";"EUROTUNNEL DEPOT HEADSHUNT";"''";"''"
89702;;;"''";"EUROTUNNEL DIESEL SHED";"''";"''"
72403;;;"''";"EUSTON DOWN CARR SHED NECK";"''";"''"
72405;;;"''";"EUSTON SIG WM102";"''";"''"
72407;;;"''";"EUSTON SIG WM104";"''";"''"
72409;;;"''";"EUSTON SIG WM284";"''";"''"
72397;;;"''";"EUSTON SIG WM286";"''";"''"
72396;;;"''";"EUSTON SIG WM308";"''";"''"
72395;;;"''";"EUSTON SIG WM310";"''";"''"
72394;;;"''";"EUSTON SIG WM473";"''";"''"
72393;;;"''";"EUSTON SIG WM488";"''";"''"
72392;;;"''";"EUSTON SIG WM501";"''";"''"
72391;;;"''";"EUSTON SIG WM510";"''";"''"
72390;;;"''";"EUSTON SIG WM512";"''";"''"
72389;;;"''";"EUSTON SIG WM610";"''";"''"
30164;;;"''";"EUXTON JUNCTION";"''";"''"
1060;;;"''";"EVANTON I.B.";"''";"''"
82317;;;"''";"EVERSHOT";"''";"''"
67352;;;"''";"EVESHAM SIGNAL BOX";"''";"''"
67353;;;"''";"EVESHAM WEST JN";"''";"''"
88386;;;"''";"EWER STREET JUNCTION";"''";"''"
83403;;;"''";"EXETER";"''";"''"
83514;;;"''";"EXETER ALPHINGTON ROAD GBRf";"''";"''"
83516;;;"''";"EXETER CITY BASIN";"''";"''"
83444;;;"''";"EXETER EXMOUTH JUNCTION CE";"''";"''"
83412;;;"''";"EXETER OLD YD-WAGGONERSWAY";"''";"''"
83408;;;"''";"EXETER RIVERSIDE";"''";"''"
83426;;;"''";"EXETER SIG 679";"''";"''"
83427;;;"''";"EXETER SIG 730";"''";"''"
83423;;;"''";"EXETER SIG. 681";"''";"''"
83422;;;"''";"EXETER ST DAVIDS SIG 664";"''";"''"
83519;;;"''";"EXETER ST DAVIDS SIG E35";"''";"''"
83425;;;"''";"EXETER ST DAVIDS SIG E677";"''";"''"
83424;;;"''";"EXETER ST DAVIDS SIGNAL E335";"''";"''"
83404;;;"''";"EXETR ST DAV CAR SDGS WESSEX";"''";"''"
7276;;;"''";"EXHIBITION CENTRE DOWN SIDING";"''";"''"
83595;;;"''";"EXMINSTER";"''";"''"
83441;;;"''";"EXMOUTH JUNCTION";"''";"''"
83443;;;"''";"EXMOUTH JUNCTION CE WORKS";"''";"''"
2075;;;"''";"EXTERNAL WASHERS ABERDEEN";"''";"''"
21227;;;"''";"EXXTOR GROUP (FREIGHTLINER)";"''";"''"
62038;;;"''";"F/L/HHFORDERS SIDINGS";"''";"''"
87233;;;"''";"FACTORY JUNCTION";"''";"''"
8212;;;"''";"FAIRLIE HIGH";"''";"''"
83006;;;"''";"FAIRWATER YARD";"''";"''"
82118;;;"''";"FAIRWOOD JN";"''";"''"
5112;;;"''";"FALKIRK EAST RELIEF";"''";"''"
5114;;;"''";"FALKIRK EAST SIG";"''";"''"
8601;;;"''";"FALKLAND DGL";"''";"''"
8603;;;"''";"FALKLAND FREIGHT TERMINAL";"''";"''"
8602;;;"''";"FALKLAND JN";"''";"''"
8600;;;"''";"FALKLAND S.S.";"''";"''"
8599;;;"''";"FALKLAND UP YARD REPAIR POINT";"''";"''"
85522;;;"''";"FALMOUTH DOCK & ENGINEERING";"''";"''"
86243;;;"''";"FAREHAM NORTH JUNCTION";"''";"''"
86237;;;"''";"FAREHAM SIG 821";"''";"''"
86240;;;"''";"FAREHAM SIG 822";"''";"''"
86239;;;"''";"FAREHAM SIGNAL E283";"''";"''"
86238;;;"''";"FAREHAM SIGNAL E825";"''";"''"
30150;;;"''";"FARINGTON CURVE JUNCTION";"''";"''"
30151;;;"''";"FARINGTON JUNCTION";"''";"''"
86334;;;"''";"FARLINGTON JUNCTION";"''";"''"
86043;;;"''";"FARNBOROUGH COUNTRY END";"''";"''"
86048;;;"''";"FARNBOROUGH LONDON END";"''";"''"
86020;;;"''";"FARNBOROUGH SIG BE5100";"''";"''"
87020;;;"''";"FARNHAM 1383";"''";"''"
87029;;;"''";"FARNHAM CARR SVCG";"''";"''"
87028;;;"''";"FARNHAM E M U T DPT";"''";"''"
87027;;;"''";"FARNHAM SIGNAL FN3";"''";"''"
87017;;;"''";"FARNHAM SIGNAL FN30";"''";"''"
87035;;;"''";"FARNHAM SIGNAL WK438";"''";"''"
87036;;;"''";"FARNHAM SIGNAL WK445";"''";"''"
89506;;;"''";"FAVERSHAM BK ROAD";"''";"''"
89504;;;"''";"FAVERSHAM DOWN RECEPTION";"''";"''"
89503;;;"''";"FAVERSHAM DOWN SDG NO 1";"''";"''"
89507;;;"''";"FAVERSHAM SHUNT SIGNAL 34";"''";"''"
89522;;;"''";"FAVERSHAM SIGNAL EK5060";"''";"''"
89523;;;"''";"FAVERSHAM SIGNAL EK5062";"''";"''"
89502;;;"''";"FAVERSHAM UP SIDINGS";"''";"''"
88499;;;"''";"FAWKHAM JUNCTION";"''";"''"
89538;;;"''";"FAWKHAM JUNCTION NR/CTRL";"''";"''"
86816;;;"''";"FAWLEY ESSO FHH";"''";"''"
86807;;;"''";"FAWLEY GROUND FRAME";"''";"''"
86812;;;"''";"FAWLEY HANTS";"''";"''"
1048;;;"''";"FEARN SIDING ISU CE";"''";"''"
79106;;;"''";"FELIN FRAN";"''";"''"
49131;;;"''";"FELIXSTOWE BEACH";"''";"''"
48128;;;"''";"FELIXSTOWE BEACH JUNCTION";"''";"''"
49150;;;"''";"FELIXSTOWE CENTRAL DBS";"''";"''"
49152;;;"''";"FELIXSTOWE CENTRAL FRTLNER";"''";"''"
49149;;;"''";"FELIXSTOWE CENTRAL GBRF";"''";"''"
49134;;;"''";"FELIXSTOWE CREEK SIDINGS EWS";"''";"''"
49156;;;"''";"FELIXSTOWE CRIPPLE SDGS";"''";"''"
49140;;;"''";"FELIXSTOWE NORTH EWS";"''";"''"
49139;;;"''";"FELIXSTOWE NORTH GBRF";"''";"''"
49136;;;"''";"FELIXSTOWE NORTH QUAY";"''";"''"
49148;;;"''";"FELIXSTOWE OYSTERBED ROADS";"''";"''"
49126;;;"''";"FELIXSTOWE SIGNAL CO634";"''";"''"
49122;;;"''";"FELIXSTOWE SIGNAL NQ2";"''";"''"
49123;;;"''";"FELIXSTOWE SIGNAL NQ4";"''";"''"
49132;;;"''";"FELIXSTOWE SOUTH EWS";"''";"''"
49129;;;"''";"FELIXSTOWE SOUTH GBRF";"''";"''"
13150;;;"''";"FELLGATE";"''";"''"
